PEÇAS;Descrição;Etiqueta;Etiqueta1;QUANTIDADE TOTAL;Origen1;Familia;POSIÇÃO;supplierlabel;REFERENCEDATE;Expirationdate;Backlog
030123;CAPA DO MANCAL (BRUTA);M-341217;M-341218;114;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
030123;CAPA DO MANCAL (BRUTA);M-341219;M-341220;114;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
091153;PLANETARIO DO DIFERENCIAL LE (ACABADO);M-345006;M-345006;10;CUMMINS;PRODUTO SEMIACABADO;RECE_PS_FAB1;;05/06/2026;;3
098422;ROLAMENTO-CAPA;M-347216;M-347231;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347226;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347221;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347248;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347245;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347230;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347257;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347253;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347249;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347238;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347219;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347285;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347234;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347256;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347217;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347255;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347247;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347223;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347289;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347270;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347233;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347268;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347292;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347222;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347295;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347252;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347273;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347218;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347284;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347298;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347254;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347304;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347277;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347236;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347297;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347227;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347294;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347278;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347225;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347232;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347280;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347266;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347220;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347287;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347246;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347301;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347224;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347303;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347244;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347240;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347237;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347299;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347228;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347269;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347229;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347251;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347258;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347241;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347267;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347290;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347235;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347281;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347274;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347264;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347242;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347275;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347293;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347239;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347291;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347272;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347265;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347243;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347283;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347271;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347300;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347216;M-347250;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347279;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347276;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347296;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347282;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347286;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347288;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347302;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098422;ROLAMENTO-CAPA;M-347263;M-347305;12;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347177;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347186;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347188;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347180;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347187;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347179;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347181;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347182;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347184;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347183;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347185;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347189;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347190;22;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
098423;ROLAMENTO-CONE;M-347176;M-347178;24;THE TIMKEN CORP;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347340;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347341;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347344;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347338;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347342;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347346;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347343;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347345;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
1250G1385;BUJAO;M-347337;M-347339;500;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
167785;*SRC*FREIO LE - CONJUNTO ANTERIOR - REG. AUTOM. *MASTER 100000413654 *;M-347366;M-347367;6;MASTER SISTEMAS AUTOMOTIVOS LT;COMPONENTES COMPRADOS;RECEBIMENTO;;05/06/2026;;3
167792;*SRC*FREIO CONJUNTO;M-347364;M-347365;6;MASTER SISTEMAS AUTOMOTIVOS LT;COMPONENTES COMPRADOS;RECEBIMENTO;;05/06/2026;;3
21247154;SENSOR FREIO LD COD. B PRETO 2650MM;M-347158;M-347158;30;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663162;CABO SENSOR DO ABS LE- CODIGO A - 2200mm;M-347167;M-347169;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663162;CABO SENSOR DO ABS LE- CODIGO A - 2200mm;M-347167;M-347170;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663162;CABO SENSOR DO ABS LE- CODIGO A - 2200mm;M-347167;M-347168;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663167;CABO SENSOR DO ABS LD- CODIGO B - 2600 mm.;M-347143;M-347144;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663167;CABO SENSOR DO ABS LD- CODIGO B - 2600 mm.;M-347143;M-347147;27;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663167;CABO SENSOR DO ABS LD- CODIGO B - 2600 mm.;M-347143;M-347146;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663167;CABO SENSOR DO ABS LD- CODIGO B - 2600 mm.;M-347143;M-347145;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663558;SENSOR FREIO LE COD. A - 3000mm;M-347107;M-347110;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663558;SENSOR FREIO LE COD. A - 3000mm;M-347107;M-347109;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663558;SENSOR FREIO LE COD. A - 3000mm;M-347107;M-347108;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663561;SENSOR FREIO ABS LD COD B - 2600 MM;M-347171;M-347172;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663561;SENSOR FREIO ABS LD COD B - 2600 MM;M-347171;M-347173;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663562;SENSOR FREIO LD CODIGO B 3100MM;M-347148;M-347149;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
21663562;SENSOR FREIO LD CODIGO B 3100MM;M-347148;M-347150;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2234G1411;PLANETARIO (ACABADO);M-340950;M-340950;136;CUMMINS;PRODUTO SEMIACABADO;RECE_PS_FAB1;;03/06/2026;;5
2234G1411;PLANETARIO (ACABADO);M-340951;M-340951;136;CUMMINS;PRODUTO SEMIACABADO;RECE_PS_FAB1;;03/06/2026;;5
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347125;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347134;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347133;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347129;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347128;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347137;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347126;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347130;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347127;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347132;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347131;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347124;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347138;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347135;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237K1519;CABO COM SENSOR DO ABS CONJUNTO - WABCO 441 035 157 0;M-347123;M-347136;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237Q1005;BUCHA DO SUPORTE DO SENSOR DO FREIO;M-347103;M-347106;1000;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237Q1005;BUCHA DO SUPORTE DO SENSOR DO FREIO;M-347103;M-347105;2000;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
2237Q1005;BUCHA DO SUPORTE DO SENSOR DO FREIO;M-347103;M-347104;2000;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
23389994;CABO DO SENSOR ABS LE CODIGO A -3100 mm;M-347161;M-347162;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
23389994;CABO DO SENSOR ABS LE CODIGO A -3100 mm;M-347161;M-347163;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
23389994;CABO DO SENSOR ABS LE CODIGO A -3100 mm;M-347161;M-347164;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
23389995;CABO DO SENSOR ABS LD CODIGO B 2950 mm;M-347113;M-347114;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;04/06/2026;;4
23389995;CABO DO SENSOR ABS LD CODIGO B 2950 mm;M-347113;M-347116;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;04/06/2026;;4
23389995;CABO DO SENSOR ABS LD CODIGO B 2950 mm;M-347113;M-347115;50;ZF AUTOMOTIVE BRASIL LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;04/06/2026;;4
3212B1172;CAPA DO MANCAL LE (BRUTA);M-341227;M-341228;84;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
3212B1172;CAPA DO MANCAL LE (BRUTA);M-341231;M-341232;84;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
3212B1172;CAPA DO MANCAL LE (BRUTA);M-341234;M-341235;84;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
3212B1172;CAPA DO MANCAL LE (BRUTA);M-341229;M-341230;84;FAGOR EDERLAN BRASILEIRA AUTO;COMPONENTES COMPRADOS;RECEBIMENTO;;02/06/2026;;6
3235Y2105;CAIXA DOS SATELITES LD (ACABADA);M-344760;M-344760;20;SOLO WORLD PARTNERS LLC;COMPONENTES COMPRADOS;RECEBIMENTO;;04/06/2026;;4
3262P1446;TAMPA DO CUBO;M-343127;M-343128;80;ECCIM METALURGICA LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
3262P1446;TAMPA DO CUBO;M-343127;M-343129;36;ECCIM METALURGICA LTDA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
45012;COROA -BRUTA;M-347099;M-347100;115;UNIFORJA /COOP CENTRAL DE PROD;COMPONENTES COMPRADOS;RECEBIMENTO;;06/06/2026;;2
60111181;PARAFUSO M12 X 1.75 X 60;M-345971;M-345989;60;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
